accid,name,balance,branchID,address
4674,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4675,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4676,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4677,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4678,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4679,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4680,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4681,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4682,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4683,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4684,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4685,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4686,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4687,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4688,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4689,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4690,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4691,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4692,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4693,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4694,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4695,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4696,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4697,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4698,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4699,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4700,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4701,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4702,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4703,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4704,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4705,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4706,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4707,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4708,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4709,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4710,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4711,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4712,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4713,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4714,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4715,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4716,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4717,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4718,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4719,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4720,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4721,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4722,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4723,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4724,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4725,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4726,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4727,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4728,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4729,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4730,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4731,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4732,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4733,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4734,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4735,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4736,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4737,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4738,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4739,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4740,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4741,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4742,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4743,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4744,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4745,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4746,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4747,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4748,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4749,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4750,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4751,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4752,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4753,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4754,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4755,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4756,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4757,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4758,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4759,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4760,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4761,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4762,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4763,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4764,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4765,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4766,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4767,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4768,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4769,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4770,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4771,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4772,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4773,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4774,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4775,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4776,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4777,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4778,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4779,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4780,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4781,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4782,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4783,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4784,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4785,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4786,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4787,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4788,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4789,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4790,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4791,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4792,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4793,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4794,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4795,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4796,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4797,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4798,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4799,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4800,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4801,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4802,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4803,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4804,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4805,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4806,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4807,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4808,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4809,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4810,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4811,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4812,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4813,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4814,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4815,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4816,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4817,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4818,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4819,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4820,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4821,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4822,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4823,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4824,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4825,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4826,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4827,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4828,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4829,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4830,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4831,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4832,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4833,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4834,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4835,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4836,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4837,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4838,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4839,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4840,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4841,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4842,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4843,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4844,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4845,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4846,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4847,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4848,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4849,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4850,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4851,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4852,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4853,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4854,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4855,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4856,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4857,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4858,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4859,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4860,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4861,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4862,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4863,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4864,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4865,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4866,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4867,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4868,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4869,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4870,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4871,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4872,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4873,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4874,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4875,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4876,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4877,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4878,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4879,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4880,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4881,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4882,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4883,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4884,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4885,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4886,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4887,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4888,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4889,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4890,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4891,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4892,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4893,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4894,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4895,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4896,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4897,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4898,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4899,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4900,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4901,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4902,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4903,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4904,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4905,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4906,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4907,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4908,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4909,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4910,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4911,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4912,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4913,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4914,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4915,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4916,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4917,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4918,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4919,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4920,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4921,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4922,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4923,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4924,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4925,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4926,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4927,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4928,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4929,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4930,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4931,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4932,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4933,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4934,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4935,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4936,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4937,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4938,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4939,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4940,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4941,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4942,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4943,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4944,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4945,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4946,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4947,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4948,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4949,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4950,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4951,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4952,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4953,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4954,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4955,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4956,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4957,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4958,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4959,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4960,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4961,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4962,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4963,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4964,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4965,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4966,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4967,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4968,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4969,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4970,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4971,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4972,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4973,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4974,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4975,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4976,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4977,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4978,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4979,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4980,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4981,NAME2001234567890123,0,2,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4982,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
4983,NAME2001234567890123,0,1,ADRESSE6812345678912345678912345678912345678912345678912345678912345
